design_name,true_area_1,pred_area_1,error_1,abs_error_1,true_area_2,pred_area_2,error_2,abs_error_2,true_area_3,pred_area_3,error_3,abs_error_3,true_area_4,pred_area_4,error_4,abs_error_4,true_area_5,pred_area_5,error_5,abs_error_5,true_area_6,pred_area_6,error_6,abs_error_6,true_area_7,pred_area_7,error_7,abs_error_7,true_area_8,pred_area_8,error_8,abs_error_8,true_area_9,pred_area_9,error_9,abs_error_9,true_area_10,pred_area_10,error_10,abs_error_10,true_area_11,pred_area_11,error_11,abs_error_11,true_area_12,pred_area_12,error_12,abs_error_12,true_area_13,pred_area_13,error_13,abs_error_13,true_area_14,pred_area_14,error_14,abs_error_14,true_area_15,pred_area_15,error_15,abs_error_15,true_area_16,pred_area_16,error_16,abs_error_16,true_area_17,pred_area_17,error_17,abs_error_17,true_area_18,pred_area_18,error_18,abs_error_18,true_area_19,pred_area_19,error_19,abs_error_19,true_area_20,pred_area_20,error_20,abs_error_20,mean_abs_error
sin,1.9649187,1.8191729,0.14574587,0.14574587,1.9556868,1.8071929,0.14849389,0.14849389,1.9387002,1.7954922,0.14320803,0.14320803,1.9335303,1.7839221,0.14960825,0.14960825,1.9102659,1.77562,0.13464594,0.13464594,1.9069424,1.772299,0.13464332,0.13464332,1.9025111,1.7693373,0.13317382,0.13317382,1.8881093,1.7673602,0.120749116,0.120749116,1.8858937,1.76368,0.12221372,0.12221372,1.8825701,1.7613518,0.12121832,0.12121832,1.8825701,1.7622515,0.12031865,0.12031865,1.8825701,1.7627101,0.11986005,0.11986005,1.8825701,1.7605722,0.12199795,0.12199795,1.881093,1.7591221,0.12197089,0.12197089,1.881093,1.7591656,0.12192738,0.12192738,1.8807238,1.7596226,0.12110126,0.12110126,1.8803545,1.7574353,0.1229192,0.1229192,1.8803545,1.7556,0.12475455,0.12475455,1.8799852,1.7551315,0.12485373,0.12485373,1.8799852,1.7532421,0.12674308,0.12674308,0.12900732
sin,1.9911374,1.8177376,0.1733998,0.1733998,1.9531019,1.8021808,0.1509211,0.1509211,1.8940177,1.7837038,0.11031389,0.11031389,1.8906943,1.7719917,0.11870253,0.11870253,1.88774,1.7634647,0.12427533,0.12427533,1.8807238,1.7601117,0.120612144,0.120612144,1.8674299,1.7573874,0.11004245,0.11004245,1.8666912,1.7553145,0.11137676,0.11137676,1.8666912,1.7545589,0.11213231,0.11213231,1.86226,1.74966,0.11259997,0.11259997,1.8611522,1.7501705,0.1109817,0.1109817,1.8585672,1.7517465,0.1068207,0.1068207,1.8585672,1.7542065,0.1043607,0.1043607,1.8585672,1.7571797,0.1013875,0.1013875,1.8574594,1.7557985,0.10166097,0.10166097,1.8574594,1.755913,0.10154641,0.10154641,1.855613,1.7500657,0.10554731,0.10554731,1.855613,1.7476629,0.10795009,0.10795009,1.855613,1.7481492,0.10746384,0.10746384,1.855613,1.7478187,0.107794285,0.107794285,0.11499449
sin,1.9911374,1.8175519,0.17358553,0.17358553,1.9789512,1.8040973,0.17485392,0.17485392,1.929099,1.7913219,0.13777709,0.13777709,1.9257755,1.7815375,0.144238,0.144238,1.9231906,1.7748445,0.14834607,0.14834607,1.9058346,1.7709011,0.13493347,0.13493347,1.9054652,1.7664841,0.1389811,0.1389811,1.8862629,1.7645112,0.121751666,0.121751666,1.8844166,1.7644975,0.11991906,0.11991906,1.8829395,1.7635338,0.11940563,0.11940563,1.8825701,1.7639066,0.11866355,0.11866355,1.8814623,1.7639192,0.1175431,0.1175431,1.881093,1.7604414,0.1206516,0.1206516,1.881093,1.7597697,0.12132335,0.12132335,1.8807238,1.7554969,0.12522697,0.12522697,1.8807238,1.7549326,0.12579119,0.12579119,1.8807238,1.7527163,0.12800753,0.12800753,1.8807238,1.7524601,0.12826371,0.12826371,1.8799852,1.7512616,0.12872362,0.12872362,1.8799852,1.7491845,0.13080072,0.13080072,0.13293932
sin,1.9911374,1.8194798,0.17165756,0.17165756,1.9527327,1.8056474,0.14708531,0.14708531,1.8958641,1.78548,0.11038411,0.11038411,1.8925406,1.7731017,0.11943889,0.11943889,1.8895864,1.7640021,0.12558436,0.12558436,1.881093,1.7600265,0.12106657,0.12106657,1.875554,1.7516656,0.12388837,0.12388837,1.8714919,1.750672,0.120819926,0.120819926,1.8711226,1.7513804,0.119742155,0.119742155,1.8626293,1.7517958,0.110833526,0.110833526,1.8615214,1.7521286,0.10939276,0.10939276,1.8607829,1.7538288,0.1069541,0.1069541,1.8607829,1.7539165,0.10686636,0.10686636,1.8581979,1.7540077,0.10419023,0.10419023,1.8578286,1.7476944,0.110134244,0.110134244,1.8578286,1.7452016,0.11262703,0.11262703,1.8578286,1.7456522,0.11217642,0.11217642,1.8567208,1.7470087,0.109712124,0.109712124,1.855613,1.7466356,0.10897744,0.10897744,1.855613,1.7492864,0.10632658,0.10632658,0.117892906
sin,1.9627031,1.8220714,0.14063168,0.14063168,1.9490399,1.8082657,0.14077425,0.14077425,1.9150665,1.7954961,0.119570374,0.119570374,1.9139587,1.7879367,0.12602198,0.12602198,1.9095273,1.7803178,0.12920952,0.12920952,1.9069424,1.7753922,0.1315502,0.1315502,1.905096,1.7680084,0.1370877,0.1370877,1.9036189,1.7655152,0.13810372,0.13810372,1.9036189,1.7637179,0.13990104,0.13990104,1.9036189,1.7634048,0.14021409,0.14021409,1.9036189,1.761989,0.14162993,0.14162993,1.9036189,1.7630461,0.14057279,0.14057279,1.9032496,1.7620994,0.14115024,0.14115024,1.9032496,1.7621666,0.141083,0.141083,1.8870015,1.7588221,0.12817943,0.12817943,1.8870015,1.7581483,0.1288532,0.1288532,1.8866322,1.7574604,0.12917185,0.12917185,1.8866322,1.7565683,0.13006389,0.13006389,1.8866322,1.754447,0.13218522,0.13218522,1.8866322,1.7532774,0.13335478,0.13335478,0.13446546
sin,1.9870753,1.820165,0.16691029,0.16691029,1.9560561,1.8051661,0.15089,0.15089,1.9375923,1.7917567,0.14583552,0.14583552,1.9368538,1.7840025,0.15285122,0.15285122,1.9346381,1.7765656,0.15807259,0.15807259,1.8962334,1.7665371,0.12969637,0.12969637,1.890325,1.7632065,0.12711847,0.12711847,1.8873707,1.7614614,0.12590933,0.12590933,1.8873707,1.7631149,0.12425578,0.12425578,1.8759232,1.7642653,0.11165786,0.11165786,1.8707533,1.7617887,0.10896456,0.10896456,1.8700148,1.761988,0.10802674,0.10802674,1.8700148,1.7596623,0.110352516,0.110352516,1.8681684,1.757822,0.11034632,0.11034632,1.8629985,1.7570236,0.10597491,0.10597491,1.86226,1.7567652,0.10549474,0.10549474,1.8607829,1.7558336,0.104949236,0.104949236,1.8604136,1.7535024,0.10691118,0.10691118,1.8600444,1.7530417,0.107002616,0.107002616,1.8600444,1.7531916,0.10685277,0.10685277,0.12340365
sin,1.9268833,1.8150914,0.11179197,0.11179197,1.8921714,1.8006389,0.09153247,0.09153247,1.8829395,1.7889311,0.09400833,0.09400833,1.8807238,1.7804594,0.10026443,0.10026443,1.8807238,1.7764509,0.10427296,0.10427296,1.877031,1.765532,0.11149895,0.11149895,1.8733382,1.7615768,0.11176145,0.11176145,1.868907,1.7563825,0.11252451,0.11252451,1.868907,1.754235,0.114671946,0.114671946,1.86226,1.7483008,0.11395919,0.11395919,1.8615214,1.7470906,0.114430785,0.114430785,1.8607829,1.7482721,0.1125108,0.1125108,1.8604136,1.7529137,0.10749984,0.10749984,1.8581979,1.7551056,0.10309231,0.10309231,1.8581979,1.7563108,0.10188711,0.10188711,1.8581979,1.7582932,0.099904776,0.099904776,1.8581979,1.755819,0.102378964,0.102378964,1.8570901,1.7555473,0.10154283,0.10154283,1.8559823,1.7477922,0.10819006,0.10819006,1.8559823,1.7456133,0.11036897,0.11036897,0.106404625
sin,1.9708272,1.8173819,0.15344536,0.15344536,1.9239291,1.797326,0.12660313,0.12660313,1.9209749,1.78229,0.13868487,0.13868487,1.9102659,1.775008,0.13525796,0.13525796,1.9014033,1.7643746,0.1370287,0.1370287,1.8988184,1.7608074,0.13801098,0.13801098,1.8988184,1.7599286,0.13888979,0.13888979,1.8940177,1.757138,0.13687968,0.13687968,1.88774,1.7553638,0.1323762,0.1323762,1.8633678,1.7557886,0.10757923,0.10757923,1.8629985,1.7572774,0.105721116,0.105721116,1.86226,1.7568539,0.105406046,0.105406046,1.8604136,1.7513436,0.10906994,0.10906994,1.8600444,1.7493281,0.11071622,0.11071622,1.8600444,1.7525913,0.10745311,0.10745311,1.8600444,1.7559931,0.10405123,0.10405123,1.8589364,1.7550094,0.103927016,0.103927016,1.8589364,1.7557521,0.10318434,0.10318434,1.8589364,1.7560258,0.10291064,0.10291064,1.8585672,1.7548201,0.10374713,0.10374713,0.12004713
sin,1.9708272,1.8180052,0.15282202,0.15282202,1.9627031,1.8064669,0.15623617,0.15623617,1.9627031,1.796351,0.16635215,0.16635215,1.9627031,1.788187,0.17451608,0.17451608,1.9582717,1.7811458,0.17712593,0.17712593,1.9571639,1.773995,0.18316889,0.18316889,1.9405465,1.7702323,0.1703142,0.1703142,1.9401772,1.7683349,0.17184234,0.17184234,1.9401772,1.7655233,0.17465389,0.17465389,1.9364845,1.7633245,0.17315996,0.17315996,1.9364845,1.7649187,0.17156577,0.17156577,1.9364845,1.7662712,0.17021322,0.17021322,1.9364845,1.7652358,0.17124867,0.17124867,1.9364845,1.7633898,0.17309463,0.17309463,1.9364845,1.7627844,0.1737001,0.1737001,1.8966026,1.7550813,0.14152133,0.14152133,1.8906943,1.7520591,0.13863516,0.13863516,1.88774,1.7489171,0.13882291,0.13882291,1.8847858,1.7410753,0.1437105,0.1437105,1.8829395,1.7415464,0.14139307,0.14139307,0.16320486
sin,1.9870753,1.8207756,0.1662997,0.1662997,1.9560561,1.8074074,0.14864874,0.14864874,1.9549483,1.7967143,0.158234,0.158234,1.8973413,1.7818131,0.11552811,0.11552811,1.8822008,1.7726575,0.10954332,0.10954332,1.881093,1.7683481,0.11274493,0.11274493,1.8785081,1.7579652,0.120542884,0.120542884,1.877031,1.7537098,0.123321176,0.123321176,1.8711226,1.7507366,0.120386004,0.120386004,1.8659527,1.7514242,0.11452854,0.11452854,1.8652142,1.751502,0.11371219,0.11371219,1.86226,1.7520388,0.11022115,0.11022115,1.8618907,1.7537131,0.10817754,0.10817754,1.8607829,1.7535572,0.10722566,0.10722566,1.8607829,1.748124,0.11265886,0.11265886,1.8604136,1.7447193,0.115694284,0.115694284,1.8593057,1.7428771,0.11642861,0.11642861,1.8585672,1.7428939,0.1156733,0.1156733,1.8570901,1.7379119,0.119178176,0.119178176,1.8567208,1.7381198,0.118600965,0.118600965,0.12136741
