design_name,true_area_1,pred_area_1,error_1,abs_error_1,true_area_2,pred_area_2,error_2,abs_error_2,true_area_3,pred_area_3,error_3,abs_error_3,true_area_4,pred_area_4,error_4,abs_error_4,true_area_5,pred_area_5,error_5,abs_error_5,true_area_6,pred_area_6,error_6,abs_error_6,true_area_7,pred_area_7,error_7,abs_error_7,true_area_8,pred_area_8,error_8,abs_error_8,true_area_9,pred_area_9,error_9,abs_error_9,true_area_10,pred_area_10,error_10,abs_error_10,true_area_11,pred_area_11,error_11,abs_error_11,true_area_12,pred_area_12,error_12,abs_error_12,true_area_13,pred_area_13,error_13,abs_error_13,true_area_14,pred_area_14,error_14,abs_error_14,true_area_15,pred_area_15,error_15,abs_error_15,true_area_16,pred_area_16,error_16,abs_error_16,true_area_17,pred_area_17,error_17,abs_error_17,true_area_18,pred_area_18,error_18,abs_error_18,true_area_19,pred_area_19,error_19,abs_error_19,true_area_20,pred_area_20,error_20,abs_error_20,mean_abs_error
simple_spi,1.7935483,1.8235111,-0.029962778,0.029962778,1.7827957,1.7574698,0.025325894,0.025325894,1.7827957,1.7527434,0.030052304,0.030052304,1.7741935,1.7467995,0.027394056,0.027394056,1.772043,1.7440659,0.027977109,0.027977109,1.772043,1.7409348,0.031108141,0.031108141,1.7698925,1.7393568,0.030535698,0.030535698,1.7677419,1.7353439,0.032397985,0.032397985,1.7634408,1.7342483,0.029192567,0.029192567,1.7634408,1.7323283,0.031112552,0.031112552,1.7612903,1.7309482,0.030342102,0.030342102,1.7612903,1.7278324,0.033457875,0.033457875,1.7612903,1.7273353,0.033954978,0.033954978,1.7612903,1.7264752,0.034815073,0.034815073,1.7612903,1.7253441,0.03594625,0.03594625,1.7505376,1.7225524,0.027985215,0.027985215,1.7505376,1.7225884,0.027949214,0.027949214,1.7483871,1.7216156,0.026771545,0.026771545,1.7462366,1.7191658,0.02707076,0.02707076,1.7462366,1.7197552,0.02648139,0.02648139,0.029991675
simple_spi,1.7935483,1.8186048,-0.025056481,0.025056481,1.7827957,1.7545654,0.02823031,0.02823031,1.7827957,1.7500951,0.03270054,0.03270054,1.7827957,1.7463998,0.036395907,0.036395907,1.7827957,1.7455214,0.03727424,0.03727424,1.7806451,1.7418989,0.038746238,0.038746238,1.7763441,1.7409742,0.035369873,0.035369873,1.7763441,1.740325,0.036019087,0.036019087,1.7677419,1.7374815,0.030260444,0.030260444,1.7677419,1.7352812,0.03246069,0.03246069,1.7677419,1.7347198,0.033022165,0.033022165,1.7677419,1.733449,0.034292936,0.034292936,1.7677419,1.7324547,0.03528726,0.03528726,1.7677419,1.7322459,0.035495996,0.035495996,1.7634408,1.730816,0.03262484,0.03262484,1.7526882,1.7300367,0.022651434,0.022651434,1.7526882,1.731069,0.0216192,0.0216192,1.7526882,1.7299443,0.022743821,0.022743821,1.7526882,1.7282177,0.024470448,0.024470448,1.7505376,1.7265207,0.024016976,0.024016976,0.030936945
simple_spi,1.855914,1.8164371,0.03947687,0.03947687,1.7612903,1.7556797,0.005610585,0.005610585,1.7548387,1.7381793,0.016659379,0.016659379,1.7505376,1.732174,0.018363595,0.018363595,1.7483871,1.7279843,0.02040279,0.02040279,1.744086,1.7224333,0.021652699,0.021652699,1.744086,1.7194312,0.024654865,0.024654865,1.744086,1.7164378,0.02764821,0.02764821,1.7419355,1.7141252,0.027810335,0.027810335,1.7419355,1.713683,0.028252482,0.028252482,1.7419355,1.7130189,0.028916597,0.028916597,1.7376344,1.7114912,0.026143193,0.026143193,1.7311828,1.7076846,0.023498178,0.023498178,1.7290323,1.7078272,0.021205068,0.021205068,1.7290323,1.7071555,0.021876812,0.021876812,1.7290323,1.7065183,0.022513986,0.022513986,1.7290323,1.7038376,0.025194645,0.025194645,1.7247312,1.702493,0.022238255,0.022238255,1.7247312,1.7018687,0.022862554,0.022862554,1.7247312,1.7012806,0.023450613,0.023450613,0.023421586
simple_spi,1.9096774,1.8939766,0.015700817,0.015700817,1.8150538,1.8025465,0.012507319,0.012507319,1.8129033,1.7552553,0.057647943,0.057647943,1.8129033,1.7453367,0.06756663,0.06756663,1.7698925,1.7373284,0.032564044,0.032564044,1.7677419,1.732905,0.03483689,0.03483689,1.7677419,1.7306194,0.037122488,0.037122488,1.7677419,1.7279081,0.039833784,0.039833784,1.7655914,1.7249833,0.04060805,0.04060805,1.7655914,1.7242644,0.041327,0.041327,1.7655914,1.7224978,0.043093562,0.043093562,1.7655914,1.7202747,0.045316696,0.045316696,1.7612903,1.7174169,0.04387343,0.04387343,1.7591398,1.7173045,0.041835308,0.041835308,1.7591398,1.7164344,0.042705417,0.042705417,1.7591398,1.7153245,0.043815255,0.043815255,1.7591398,1.7156858,0.04345393,0.04345393,1.7591398,1.7152276,0.043912172,0.043912172,1.7591398,1.7143394,0.0448004,0.0448004,1.7591398,1.7132744,0.045865417,0.045865417,0.040919326
simple_spi,1.7935483,1.8102704,-0.016722083,0.016722083,1.7849462,1.7524748,0.03247142,0.03247142,1.7763441,1.747983,0.028361082,0.028361082,1.7741935,1.7372468,0.036946774,0.036946774,1.772043,1.7352451,0.03679788,0.03679788,1.7655914,1.7323713,0.033220053,0.033220053,1.7655914,1.7297922,0.035799146,0.035799146,1.7655914,1.7262272,0.03936422,0.03936422,1.7591398,1.7250577,0.034082055,0.034082055,1.7591398,1.7237495,0.035390258,0.035390258,1.7548387,1.7211529,0.033685803,0.033685803,1.7548387,1.7205915,0.03424716,0.03424716,1.7548387,1.7193589,0.035479784,0.035479784,1.7548387,1.7182316,0.036607146,0.036607146,1.7526882,1.7160877,0.03660047,0.03660047,1.7526882,1.7138841,0.038804054,0.038804054,1.7505376,1.7119157,0.038621902,0.038621902,1.7505376,1.7111044,0.03943324,0.03943324,1.7505376,1.7111684,0.039369226,0.039369226,1.7505376,1.7084445,0.042093158,0.042093158,0.035204846
simple_spi,1.9096774,1.8448646,0.06481278,0.06481278,1.7806451,1.7613341,0.01931107,0.01931107,1.7741935,1.7509967,0.023196816,0.023196816,1.772043,1.7416792,0.030363798,0.030363798,1.7677419,1.7368498,0.030892134,0.030892134,1.7655914,1.7349238,0.030667543,0.030667543,1.744086,1.7287046,0.015381455,0.015381455,1.739785,1.7286208,0.011164188,0.011164188,1.739785,1.7288818,0.01090312,0.01090312,1.7376344,1.7250534,0.012580991,0.012580991,1.7311828,1.7245938,0.006589055,0.006589055,1.7311828,1.7222335,0.00894928,0.00894928,1.7311828,1.7216403,0.009542465,0.009542465,1.7311828,1.7193086,0.011874199,0.011874199,1.7311828,1.7181531,0.013029695,0.013029695,1.7311828,1.7154034,0.015779376,0.015779376,1.7290323,1.7146281,0.014404178,0.014404178,1.7290323,1.7140028,0.01502943,0.01502943,1.7290323,1.7122841,0.01674819,0.01674819,1.7290323,1.7118801,0.01715219,0.01715219,0.018918598
simple_spi,1.7935483,1.8138072,-0.020258904,0.020258904,1.7849462,1.7511103,0.033835888,0.033835888,1.7806451,1.7445863,0.036058784,0.036058784,1.7763441,1.7409358,0.03540826,0.03540826,1.7763441,1.7362806,0.0400635,0.0400635,1.7741935,1.7332482,0.04094529,0.04094529,1.7741935,1.7319794,0.042214155,0.042214155,1.7677419,1.7298561,0.037885785,0.037885785,1.7655914,1.7272136,0.03837776,0.03837776,1.7612903,1.7249614,0.03632891,0.03632891,1.7591398,1.7238302,0.035309553,0.035309553,1.7591398,1.7238706,0.03526914,0.03526914,1.7569892,1.719788,0.037201285,0.037201285,1.7569892,1.7178911,0.039098144,0.039098144,1.7526882,1.7171345,0.035553694,0.035553694,1.7526882,1.7162129,0.0364753,0.0364753,1.7462366,1.7144325,0.031804085,0.031804085,1.7462366,1.7142822,0.031954408,0.031954408,1.744086,1.7138007,0.030285358,0.030285358,1.744086,1.7128794,0.031206608,0.031206608,0.03527674
simple_spi,1.7956989,1.7863691,0.009329796,0.009329796,1.7892473,1.754085,0.03516233,0.03516233,1.7892473,1.7506716,0.03857565,0.03857565,1.7784946,1.7438265,0.034668088,0.034668088,1.7763441,1.7383198,0.038024306,0.038024306,1.7612903,1.7332398,0.028050542,0.028050542,1.7591398,1.7309104,0.028229356,0.028229356,1.7591398,1.7297524,0.029387355,0.029387355,1.7591398,1.7267427,0.03239703,0.03239703,1.7569892,1.725529,0.031460285,0.031460285,1.7548387,1.7255124,0.02932632,0.02932632,1.7526882,1.7244235,0.028264642,0.028264642,1.7505376,1.7232974,0.027240276,0.027240276,1.7505376,1.7220411,0.028496504,0.028496504,1.7462366,1.7201914,0.026045203,0.026045203,1.7419355,1.7176543,0.024281144,0.024281144,1.7419355,1.7169613,0.024974227,0.024974227,1.7419355,1.7146701,0.02726543,0.02726543,1.739785,1.7142899,0.025495052,0.025495052,1.739785,1.7135538,0.02623117,0.02623117,0.028645236
simple_spi,1.8322581,1.7803603,0.051897764,0.051897764,1.8,1.7458032,0.054196715,0.054196715,1.8,1.7410775,0.05892241,0.05892241,1.7913978,1.7340585,0.05733931,0.05733931,1.7548387,1.7255889,0.029249787,0.029249787,1.7419355,1.7212563,0.020679235,0.020679235,1.7376344,1.718766,0.018868446,0.018868446,1.7376344,1.7176594,0.019975066,0.019975066,1.7376344,1.7155056,0.02212882,0.02212882,1.7354839,1.715711,0.019772887,0.019772887,1.7311828,1.713583,0.017599821,0.017599821,1.7290323,1.7106327,0.018399596,0.018399596,1.7161291,1.7095375,0.0065915585,0.0065915585,1.7161291,1.7108041,0.0053249598,0.0053249598,1.7161291,1.7098306,0.006298423,0.006298423,1.7161291,1.7074023,0.008726716,0.008726716,1.7161291,1.7096941,0.0064349174,0.0064349174,1.7139785,1.7063651,0.0076134205,0.0076134205,1.7139785,1.7043642,0.009614348,0.009614348,1.7139785,1.7040542,0.009924293,0.009924293,0.022477925
simple_spi,1.8322581,1.7771299,0.055128217,0.055128217,1.7569892,1.7395606,0.017428637,0.017428637,1.7569892,1.732253,0.024736285,0.024736285,1.7505376,1.7264446,0.024093032,0.024093032,1.744086,1.7252005,0.018885493,0.018885493,1.7376344,1.7223426,0.01529181,0.01529181,1.7376344,1.7203814,0.017253041,0.017253041,1.7333333,1.7169454,0.01638794,0.01638794,1.7311828,1.7157891,0.015393734,0.015393734,1.7311828,1.7151872,0.015995622,0.015995622,1.7311828,1.713977,0.017205834,0.017205834,1.7268817,1.7112511,0.015630603,0.015630603,1.7268817,1.708171,0.018710732,0.018710732,1.7268817,1.7087721,0.01810968,0.01810968,1.7268817,1.7069598,0.019921899,0.019921899,1.7268817,1.7051293,0.021752477,0.021752477,1.7268817,1.7045537,0.02232802,0.02232802,1.7268817,1.7042044,0.022677302,0.022677302,1.7268817,1.7029219,0.023959875,0.023959875,1.7268817,1.7029153,0.023966432,0.023966432,0.021242833
